[15:25:51] [INFO] received Windows console close event; shutting log-core down
[15:29:01] [INFO] received Windows console close event; shutting log-core down
[15:29:31] [INFO] received Windows console close event; shutting log-core down
[15:29:35] [INFO] received Windows console close event; shutting log-core down
[15:31:07] [INFO] received Windows console close event; shutting log-core down
[15:33:06] [INFO] received Windows console close event; shutting log-core down
[15:33:25] [INFO] received Windows console close event; shutting log-core down
[15:36:37] [INFO] received Windows console close event; shutting log-core down
[15:36:57] [INFO] received Windows console close event; shutting log-core down
[15:37:10] [INFO] received Windows console close event; shutting log-core down
[15:37:17] [INFO] received Windows console close event; shutting log-core down
[15:37:33] [INFO] received Windows console close event; shutting log-core down
[15:38:18] [INFO] received Windows console close event; shutting log-core down
[15:41:48] [INFO] received Windows console close event; shutting log-core down
[15:42:04] [INFO] received Windows console close event; shutting log-core down
[15:42:38] [INFO] received Windows console close event; shutting log-core down
[15:43:16] [INFO] received Windows console close event; shutting log-core down
[15:43:22] [INFO] received Windows console close event; shutting log-core down
[15:43:49] [INFO] received Windows console close event; shutting log-core down
[15:44:16] [INFO] received Windows console close event; shutting log-core down
[15:44:44] [INFO] received Windows console close event; shutting log-core down
[15:45:06] [INFO] received Windows console close event; shutting log-core down
[15:46:10] [INFO] received Windows console close event; shutting log-core down
[13:11:29] [INFO] received Windows console close event; shutting log-core down
[13:15:18] [INFO] received Windows console close event; shutting log-core down
[13:18:18] [INFO] received Windows console close event; shutting log-core down
[13:26:53] [INFO] received Windows console close event; shutting log-core down
[13:37:16] [INFO] received Windows console close event; shutting log-core down
[13:38:15] [INFO] received Windows console close event; shutting log-core down
[13:42:53] [INFO] received Windows console close event; shutting log-core down
[13:44:45] [INFO] received Windows console close event; shutting log-core down
[13:47:01] [INFO] received Windows console close event; shutting log-core down
[13:52:15] [INFO] received Windows console close event; shutting log-core down
[13:56:07] [INFO] received Windows console close event; shutting log-core down
[14:05:52] [INFO] received Windows console close event; shutting log-core down
[14:07:19] [INFO] received Windows console close event; shutting log-core down
[14:14:34] [INFO] received Windows console close event; shutting log-core down
[14:16:01] [INFO] received Windows console close event; shutting log-core down
[14:21:20] [INFO] received Windows console close event; shutting log-core down
[14:23:02] [INFO] received Windows console close event; shutting log-core down
[14:23:09] [INFO] received Windows console close event; shutting log-core down
[14:24:04] [INFO] received Windows console close event; shutting log-core down
[14:24:33] [INFO] received Windows console close event; shutting log-core down
[14:29:25] [INFO] received Windows console close event; shutting log-core down
[14:33:33] [INFO] received Windows console close event; shutting log-core down
[14:51:52] [INFO] received Windows console close event; shutting log-core down
[14:58:04] [INFO] received Windows console close event; shutting log-core down
[14:58:10] [INFO] received Windows console close event; shutting log-core down
[14:58:13] [INFO] received Windows console close event; shutting log-core down
[14:58:42] [INFO] received Windows console close event; shutting log-core down
[14:58:45] [INFO] received Windows console close event; shutting log-core down
[14:59:28] [INFO] received Windows console close event; shutting log-core down
[15:00:28] [INFO] received Windows console close event; shutting log-core down
[15:07:11] [INFO] received Windows console close event; shutting log-core down
[15:07:47] [INFO] received Windows console close event; shutting log-core down
[15:08:39] [INFO] received Windows console close event; shutting log-core down
[15:09:34] [INFO] received Windows console close event; shutting log-core down
[15:12:23] [INFO] received Windows console close event; shutting log-core down
[15:12:53] [INFO] received Windows console close event; shutting log-core down
[15:15:05] [INFO] received Windows console close event; shutting log-core down
[15:18:48] [INFO] received Windows console close event; shutting log-core down
[15:20:08] [INFO] received Windows console close event; shutting log-core down
[15:20:15] [INFO] received Windows console close event; shutting log-core down
[15:20:35] [INFO] received Windows console close event; shutting log-core down
[15:21:43] [INFO] received Windows console close event; shutting log-core down
[15:22:05] [INFO] received Windows console close event; shutting log-core down
[15:22:58] [INFO] received Windows console close event; shutting log-core down
[15:25:14] [INFO] received Windows console close event; shutting log-core down
[19:39:55] [INFO] received Windows console close event; shutting log-core down
[19:43:57] [INFO] received Windows console close event; shutting log-core down
[19:56:54] [INFO] received Windows console close event; shutting log-core down
[21:10:38] [INFO] received Windows console close event; shutting log-core down
[21:15:17] [INFO] received Windows console close event; shutting log-core down
[21:20:58] [INFO] received Windows console close event; shutting log-core down
[21:29:57] [INFO] received Windows console close event; shutting log-core down
[21:32:45] [INFO] received Windows console close event; shutting log-core down
[21:40:22] [INFO] received Windows console close event; shutting log-core down
[21:42:24] [INFO] received Windows console close event; shutting log-core down
[20:24:10] [INFO] received Windows console close event; shutting log-core down
[20:50:34] [INFO] received Windows console close event; shutting log-core down
[17:34:23] [INFO] received Windows console close event; shutting log-core down
[17:35:54] [INFO] received Windows console close event; shutting log-core down
[17:36:00] [INFO] received Windows console close event; shutting log-core down
